"","x"
"1","REACTOME_AUTOPHAGY"
"2","REACTOME_BIOLOGICAL_OXIDATIONS"
"3","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"4","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"5","REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA"
"6","REACTOME_CHOLESTEROL_BIOSYNTHESIS"
"7","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"8","REACTOME_CLEC7A_DECTIN_1_SIGNALING"
"9","REACTOME_CRISTAE_FORMATION"
"10","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"11","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX"
"12","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"13","REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR"
"14","REACTOME_EPH_EPHRIN_SIGNALING"
"15","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"16","REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS"
"17","REACTOME_HIV_INFECTION"
"18","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS"
"19","REACTOME_INNATE_IMMUNE_SYSTEM"
"20","REACTOME_INTERLEUKIN_1_SIGNALING"
"21","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"
"22","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"23","REACTOME_MEMBRANE_TRAFFICKING"
"24","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"25","REACTOME_METABOLISM_OF_CARBOHYDRATES"
"26","REACTOME_METABOLISM_OF_LIPIDS"
"27","REACTOME_METABOLISM_OF_POLYAMINES"
"28","REACTOME_METABOLISM_OF_STEROIDS"
"29","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"30","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"31","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"32","REACTOME_NEUTROPHIL_DEGRANULATION"
"33","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"34","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"35","REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS"
"36","REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION"
"37","REACTOME_PROGRAMMED_CELL_DEATH"
"38","REACTOME_PROTEIN_LOCALIZATION"
"39","REACTOME_RHOQ_GTPASE_CYCLE"
"40","REACTOME_SIGNALING_BY_GPCR"
"41","REACTOME_SIGNALING_BY_INTERLEUKINS"
"42","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"43","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"44","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"45","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
"46","REACTOME_TP53_REGULATES_METABOLIC_GENES"
"47","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"48","REACTOME_TRANSLATION"
"49","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"
"50","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"51","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"
