"","x"
"1","REACTOME_ADAPTIVE_IMMUNE_SYSTEM"
"2","REACTOME_BIOLOGICAL_OXIDATIONS"
"3","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"4","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"5","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"6","REACTOME_CLEC7A_DECTIN_1_SIGNALING"
"7","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"8","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"9","REACTOME_EPH_EPHRIN_SIGNALING"
"10","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"
"11","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"12","REACTOME_HEMOSTASIS"
"13","REACTOME_INFECTIOUS_DISEASE"
"14","REACTOME_INNATE_IMMUNE_SYSTEM"
"15","REACTOME_INTERLEUKIN_10_SIGNALING"
"16","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"
"17","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"18","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"19","REACTOME_METABOLISM_OF_LIPIDS"
"20","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"21","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"22","REACTOME_NEUTROPHIL_DEGRANULATION"
"23","REACTOME_NGF_STIMULATED_TRANSCRIPTION"
"24","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"25","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"26","REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"
"27","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY"
"28","REACTOME_RHOQ_GTPASE_CYCLE"
"29","REACTOME_SIGNALING_BY_GPCR"
"30","REACTOME_SIGNALING_BY_INTERLEUKINS"
"31","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"32","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"33","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE"
"34","REACTOME_TCR_SIGNALING"
"35","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
"36","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"
"37","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
