"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_ADAPTIVE_IMMUNE_SYSTEM"
"3","REACTOME_INFECTIOUS_DISEASE"
"4","REACTOME_MEMBRANE_TRAFFICKING"
"5","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"6","REACTOME_SIGNALING_BY_GPCR"
"7","REACTOME_HEMOSTASIS"
"8","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"9","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"
"10","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"
"11","REACTOME_HIV_INFECTION"
"12","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"13","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"14","REACTOME_TRANSLATION"
"15","REACTOME_BIOLOGICAL_OXIDATIONS"
"16","REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS"
"17","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"18","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"19","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"20","REACTOME_METABOLISM_OF_LIPIDS"
"21","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"22","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"23","REACTOME_INNATE_IMMUNE_SYSTEM"
"24","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"25","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"26","REACTOME_PROTEIN_LOCALIZATION"
"27","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY"
"28","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"29","REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES"
"30","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"31","REACTOME_SIGNALING_BY_INTERLEUKINS"
"32","REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR"
"33","REACTOME_EPH_EPHRIN_SIGNALING"
"34","REACTOME_NEUTROPHIL_DEGRANULATION"
"35","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"36","REACTOME_CLEC7A_DECTIN_1_SIGNALING"
"37","REACTOME_CRISTAE_FORMATION"
"38","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"39","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"40","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"41","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"42","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
