"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_INFECTIOUS_DISEASE"
"3","REACTOME_MEMBRANE_TRAFFICKING"
"4","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"5","REACTOME_HEMOSTASIS"
"6","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"
"7","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"8","REACTOME_METABOLISM_OF_CARBOHYDRATES"
"9","REACTOME_SIGNALING_BY_GPCR"
"10","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"11","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"12","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"13","REACTOME_TRANSLATION"
"14","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"
"15","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"16","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"17","REACTOME_METABOLISM_OF_LIPIDS"
"18","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"19","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"20","REACTOME_INNATE_IMMUNE_SYSTEM"
"21","REACTOME_BIOLOGICAL_OXIDATIONS"
"22","REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"
"23","REACTOME_PROTEIN_LOCALIZATION"
"24","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"
"25","REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES"
"26","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"27","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"28","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"29","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"30","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"31","REACTOME_EPH_EPHRIN_SIGNALING"
"32","REACTOME_CLEC7A_DECTIN_1_SIGNALING"
"33","REACTOME_INTERLEUKIN_10_SIGNALING"
"34","REACTOME_NEUTROPHIL_DEGRANULATION"
"35","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"36","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"37","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"38","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"39","REACTOME_NGF_STIMULATED_TRANSCRIPTION"
"40","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
