"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3"
"3","REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ"
"4","REACTOME_HDACS_DEACETYLATE_HISTONES"
"5","REACTOME_HATS_ACETYLATE_HISTONES"
"6","REACTOME_CHROMATIN_MODIFYING_ENZYMES"
"7","REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION"
"8","REACTOME_DISEASES_OF_METABOLISM"
"9","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"10","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"
"11","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"12","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"13","REACTOME_METABOLISM_OF_CARBOHYDRATES"
"14","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"
"15","REACTOME_INFECTIOUS_DISEASE"
"16","REACTOME_VESICLE_MEDIATED_TRANSPORT"
"17","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"18","REACTOME_SIGNALING_BY_GPCR"
"19","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"20","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"21","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"22","REACTOME_BIOLOGICAL_OXIDATIONS"
"23","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS"
"24","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"
"25","REACTOME_INTEGRATION_OF_ENERGY_METABOLISM"
"26","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION"
"27","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"28","REACTOME_RAC2_GTPASE_CYCLE"
"29","REACTOME_PROTEIN_LOCALIZATION"
"30","REACTOME_RHOD_GTPASE_CYCLE"
"31","REACTOME_IRON_UPTAKE_AND_TRANSPORT"
"32","REACTOME_TP53_REGULATES_METABOLIC_GENES"
"33","REACTOME_MITOCHONDRIAL_TRANSLATION"
"34","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS"
"35","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"36","REACTOME_METABOLISM_OF_LIPIDS"
"37","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
