"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3"
"3","REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION"
"4","REACTOME_INFECTIOUS_DISEASE"
"5","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"6","REACTOME_ADAPTIVE_IMMUNE_SYSTEM"
"7","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"
"8","REACTOME_SIGNALING_BY_GPCR"
"9","REACTOME_HEMOSTASIS"
"10","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"11","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"12","REACTOME_METABOLISM_OF_CARBOHYDRATES"
"13","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"14","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"15","REACTOME_MEMBRANE_TRAFFICKING"
"16","REACTOME_AUTOPHAGY"
"17","REACTOME_TRANSLATION"
"18","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"19","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"20","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"
"21","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"22","REACTOME_PROGRAMMED_CELL_DEATH"
"23","REACTOME_TP53_REGULATES_METABOLIC_GENES"
"24","REACTOME_BIOLOGICAL_OXIDATIONS"
"25","REACTOME_METABOLISM_OF_STEROIDS"
"26","REACTOME_METABOLISM_OF_LIPIDS"
"27","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"
"28","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"29","REACTOME_HIV_INFECTION"
"30","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"31","REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS"
"32","REACTOME_PROTEIN_LOCALIZATION"
"33","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"34","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"35","REACTOME_INNATE_IMMUNE_SYSTEM"
"36","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"37","REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA"
"38","REACTOME_INTERLEUKIN_10_SIGNALING"
"39","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"40","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS"
"41","REACTOME_METABOLISM_OF_POLYAMINES"
"42","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX"
"43","REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY"
"44","REACTOME_SIGNALING_BY_INTERLEUKINS"
"45","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"46","REACTOME_CRISTAE_FORMATION"
"47","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"48","REACTOME_EPH_EPHRIN_SIGNALING"
"49","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"50","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"51","REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR"
"52","REACTOME_NEUTROPHIL_DEGRANULATION"
"53","REACTOME_CLEC7A_DECTIN_1_SIGNALING"
"54","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
