"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT"
"3","REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"
"4","REACTOME_CD22_MEDIATED_BCR_REGULATION"
"5","REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS"
"6","REACTOME_FCGR_ACTIVATION"
"7","REACTOME_CHROMATIN_MODIFYING_ENZYMES"
"8","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"9","REACTOME_HEMOSTASIS"
"10","REACTOME_SIGNALING_BY_GPCR"
"11","REACTOME_MEMBRANE_TRAFFICKING"
"12","REACTOME_INNATE_IMMUNE_SYSTEM"
"13","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"14","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"15","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"
"16","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"17","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"18","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"
"19","REACTOME_METABOLISM_OF_LIPIDS"
"20","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"21","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"22","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"
"23","REACTOME_BIOLOGICAL_OXIDATIONS"
"24","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"25","REACTOME_PROTEIN_LOCALIZATION"
"26","REACTOME_NEUTROPHIL_DEGRANULATION"
"27","REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES"
"28","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"
"29","REACTOME_SIGNALING_BY_INTERLEUKINS"
"30","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"31","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"32","REACTOME_RHOQ_GTPASE_CYCLE"
"33","REACTOME_CLEC7A_DECTIN_1_SIGNALING"
"34","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"35","REACTOME_EPH_EPHRIN_SIGNALING"
"36","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"37","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"38","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"39","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"40","REACTOME_NGF_STIMULATED_TRANSCRIPTION"
"41","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
"42","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS"
