"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT"
"3","REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"
"4","REACTOME_CD22_MEDIATED_BCR_REGULATION"
"5","REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3"
"6","REACTOME_FCGR_ACTIVATION"
"7","REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS"
"8","REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION"
"9","REACTOME_HEMOSTASIS"
"10","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"11","REACTOME_SIGNALING_BY_GPCR"
"12","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"13","REACTOME_MEMBRANE_TRAFFICKING"
"14","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"15","REACTOME_METABOLISM_OF_CARBOHYDRATES"
"16","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"
"17","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"18","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"19","REACTOME_INNATE_IMMUNE_SYSTEM"
"20","REACTOME_TRANSLATION"
"21","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"22","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"23","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"24","REACTOME_HIV_INFECTION"
"25","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"26","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"27","REACTOME_METABOLISM_OF_LIPIDS"
"28","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"29","REACTOME_BIOLOGICAL_OXIDATIONS"
"30","REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES"
"31","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"32","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"
"33","REACTOME_SIGNALING_BY_INTERLEUKINS"
"34","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"35","REACTOME_PROTEIN_LOCALIZATION"
"36","REACTOME_NEUTROPHIL_DEGRANULATION"
"37","REACTOME_INTERLEUKIN_10_SIGNALING"
"38","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"39","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"40","REACTOME_CLEC7A_DECTIN_1_SIGNALING"
"41","REACTOME_CRISTAE_FORMATION"
"42","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"43","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"44","REACTOME_EPH_EPHRIN_SIGNALING"
"45","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"46","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
