"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_CD22_MEDIATED_BCR_REGULATION"
"3","REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT"
"4","REACTOME_FCGR_ACTIVATION"
"5","REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"
"6","REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS"
"7","REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"
"8","REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION"
"9","REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION"
"10","REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3"
"11","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL"
"12","REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION"
"13","REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION"
"14","REACTOME_SIGNALING_BY_GPCR"
"15","REACTOME_INNATE_IMMUNE_SYSTEM"
"16","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"17","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"18","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"
"19","REACTOME_METABOLISM_OF_CARBOHYDRATES"
"20","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"21","REACTOME_MEMBRANE_TRAFFICKING"
"22","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"23","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"24","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"25","REACTOME_TRANSLATION"
"26","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"
"27","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"28","REACTOME_HIV_INFECTION"
"29","REACTOME_AUTOPHAGY"
"30","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"31","REACTOME_BIOLOGICAL_OXIDATIONS"
"32","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"33","REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES"
"34","REACTOME_SIGNALING_BY_INTERLEUKINS"
"35","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX"
"36","REACTOME_METABOLISM_OF_LIPIDS"
"37","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"38","REACTOME_NEUTROPHIL_DEGRANULATION"
"39","REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS"
"40","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"41","REACTOME_RHOQ_GTPASE_CYCLE"
"42","REACTOME_INTERLEUKIN_1_SIGNALING"
"43","REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE"
"44","REACTOME_PROTEIN_LOCALIZATION"
"45","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"46","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"47","REACTOME_CRISTAE_FORMATION"
"48","REACTOME_CLEC7A_DECTIN_1_SIGNALING"
"49","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"50","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"51","REACTOME_EPH_EPHRIN_SIGNALING"
"52","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"53","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
