"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT"
"3","REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"
"4","REACTOME_CD22_MEDIATED_BCR_REGULATION"
"5","REACTOME_FCGR_ACTIVATION"
"6","REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS"
"7","REACTOME_INFECTIOUS_DISEASE"
"8","REACTOME_HEMOSTASIS"
"9","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"10","REACTOME_SIGNALING_BY_GPCR"
"11","REACTOME_MEMBRANE_TRAFFICKING"
"12","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"13","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"
"14","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"15","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"16","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"17","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"18","REACTOME_HIV_INFECTION"
"19","REACTOME_METABOLISM_OF_LIPIDS"
"20","REACTOME_BIOLOGICAL_OXIDATIONS"
"21","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"22","REACTOME_INNATE_IMMUNE_SYSTEM"
"23","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"24","REACTOME_TRANSLATION"
"25","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"26","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"27","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"28","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"
"29","REACTOME_PROTEIN_LOCALIZATION"
"30","REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES"
"31","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX"
"32","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"33","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"34","REACTOME_EPH_EPHRIN_SIGNALING"
"35","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE"
"36","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY"
"37","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"38","REACTOME_NEUTROPHIL_DEGRANULATION"
"39","REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE"
"40","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"41","REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY"
"42","REACTOME_CRISTAE_FORMATION"
"43","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"44","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"45","REACTOME_CLEC7A_DECTIN_1_SIGNALING"
"46","REACTOME_INTERLEUKIN_10_SIGNALING"
"47","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"48","REACTOME_NGF_STIMULATED_TRANSCRIPTION"
"49","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
