"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_INFECTIOUS_DISEASE"
"3","REACTOME_ADAPTIVE_IMMUNE_SYSTEM"
"4","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"5","REACTOME_MEMBRANE_TRAFFICKING"
"6","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"
"7","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"8","REACTOME_SIGNALING_BY_GPCR"
"9","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"
"10","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"11","REACTOME_TRANSLATION"
"12","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"13","REACTOME_HEMOSTASIS"
"14","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"15","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"16","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"17","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"18","REACTOME_METABOLISM_OF_LIPIDS"
"19","REACTOME_BIOLOGICAL_OXIDATIONS"
"20","REACTOME_INNATE_IMMUNE_SYSTEM"
"21","REACTOME_PROTEIN_LOCALIZATION"
"22","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"23","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"24","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"25","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"
"26","REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS"
"27","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"28","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"29","REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS"
"30","REACTOME_CRISTAE_FORMATION"
"31","REACTOME_RHOQ_GTPASE_CYCLE"
"32","REACTOME_SIGNALING_BY_INTERLEUKINS"
"33","REACTOME_NEUTROPHIL_DEGRANULATION"
"34","REACTOME_EPH_EPHRIN_SIGNALING"
"35","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"36","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"37","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"38","REACTOME_INTERLEUKIN_10_SIGNALING"
"39","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"40","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
