"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_HEMOSTASIS"
"3","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"4","REACTOME_SIGNALING_BY_GPCR"
"5","REACTOME_MEMBRANE_TRAFFICKING"
"6","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"7","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"8","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"9","REACTOME_TRANSLATION"
"10","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"11","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"12","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"13","REACTOME_INNATE_IMMUNE_SYSTEM"
"14","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"15","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"16","REACTOME_METABOLISM_OF_LIPIDS"
"17","REACTOME_BIOLOGICAL_OXIDATIONS"
"18","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"19","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"
"20","REACTOME_PROTEIN_LOCALIZATION"
"21","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"22","REACTOME_INTERLEUKIN_1_SIGNALING"
"23","REACTOME_NEUTROPHIL_DEGRANULATION"
"24","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"25","REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR"
"26","REACTOME_RHOQ_GTPASE_CYCLE"
"27","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"28","REACTOME_EPH_EPHRIN_SIGNALING"
"29","REACTOME_CLEC7A_DECTIN_1_SIGNALING"
"30","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"31","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"32","REACTOME_CRISTAE_FORMATION"
"33","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"34","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
