"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION"
"3","REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION"
"4","REACTOME_INFECTIOUS_DISEASE"
"5","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"6","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"
"7","REACTOME_SIGNALING_BY_GPCR"
"8","REACTOME_TRANSLATION"
"9","REACTOME_RHO_GTPASE_EFFECTORS"
"10","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"
"11","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"12","REACTOME_ADAPTIVE_IMMUNE_SYSTEM"
"13","REACTOME_MEMBRANE_TRAFFICKING"
"14","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"15","REACTOME_HEMOSTASIS"
"16","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"17","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"18","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"19","REACTOME_METABOLISM_OF_CARBOHYDRATES"
"20","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS"
"21","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"
"22","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"23","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"24","REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"
"25","REACTOME_PROGRAMMED_CELL_DEATH"
"26","REACTOME_BIOLOGICAL_OXIDATIONS"
"27","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"
"28","REACTOME_RAC3_GTPASE_CYCLE"
"29","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"30","REACTOME_METABOLISM_OF_LIPIDS"
"31","REACTOME_PROTEIN_LOCALIZATION"
"32","REACTOME_METABOLISM_OF_STEROIDS"
"33","REACTOME_HIV_INFECTION"
"34","REACTOME_RHOD_GTPASE_CYCLE"
"35","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"36","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"37","REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA"
"38","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"39","REACTOME_STABILIZATION_OF_P53"
"40","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"41","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX"
"42","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS"
"43","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"44","REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES"
"45","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"46","REACTOME_INNATE_IMMUNE_SYSTEM"
"47","REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY"
"48","REACTOME_INTERLEUKIN_10_SIGNALING"
"49","REACTOME_TCR_SIGNALING"
"50","REACTOME_EPH_EPHRIN_SIGNALING"
"51","REACTOME_CRISTAE_FORMATION"
"52","REACTOME_SIGNALING_BY_INTERLEUKINS"
"53","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"54","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"55","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"56","REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR"
"57","REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS"
"58","REACTOME_NEUTROPHIL_DEGRANULATION"
"59","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
