"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3"
"3","REACTOME_ADAPTIVE_IMMUNE_SYSTEM"
"4","REACTOME_INFECTIOUS_DISEASE"
"5","REACTOME_HEMOSTASIS"
"6","REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION"
"7","REACTOME_SIGNALING_BY_GPCR"
"8","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"9","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"
"10","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"11","REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS"
"12","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"13","REACTOME_METABOLISM_OF_CARBOHYDRATES"
"14","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"15","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"
"16","REACTOME_MEMBRANE_TRAFFICKING"
"17","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"18","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"19","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"20","REACTOME_INNATE_IMMUNE_SYSTEM"
"21","REACTOME_AUTOPHAGY"
"22","REACTOME_PROGRAMMED_CELL_DEATH"
"23","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"24","REACTOME_TRANSLATION"
"25","REACTOME_BIOLOGICAL_OXIDATIONS"
"26","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"27","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"28","REACTOME_METABOLISM_OF_STEROIDS"
"29","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"
"30","REACTOME_TP53_REGULATES_METABOLIC_GENES"
"31","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"
"32","REACTOME_METABOLISM_OF_LIPIDS"
"33","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"34","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"35","REACTOME_HIV_INFECTION"
"36","REACTOME_RHOQ_GTPASE_CYCLE"
"37","REACTOME_SIGNALING_BY_INTERLEUKINS"
"38","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"39","REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA"
"40","REACTOME_PROTEIN_LOCALIZATION"
"41","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"42","REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS"
"43","REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS"
"44","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS"
"45","REACTOME_NEUTROPHIL_DEGRANULATION"
"46","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX"
"47","REACTOME_METABOLISM_OF_POLYAMINES"
"48","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"49","REACTOME_CRISTAE_FORMATION"
"50","REACTOME_INTERLEUKIN_1_SIGNALING"
"51","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"52","REACTOME_EPH_EPHRIN_SIGNALING"
"53","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"54","REACTOME_CLEC7A_DECTIN_1_SIGNALING"
"55","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"56","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
