"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_INFECTIOUS_DISEASE"
"3","REACTOME_ADAPTIVE_IMMUNE_SYSTEM"
"4","REACTOME_MEMBRANE_TRAFFICKING"
"5","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"6","REACTOME_HEMOSTASIS"
"7","REACTOME_SIGNALING_BY_GPCR"
"8","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"9","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"10","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"11","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"
"12","REACTOME_METABOLISM_OF_CARBOHYDRATES"
"13","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"14","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"15","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"16","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"17","REACTOME_METABOLISM_OF_LIPIDS"
"18","REACTOME_TRANSLATION"
"19","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"20","REACTOME_BIOLOGICAL_OXIDATIONS"
"21","REACTOME_INNATE_IMMUNE_SYSTEM"
"22","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"23","REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES"
"24","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"25","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"26","REACTOME_PROTEIN_LOCALIZATION"
"27","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"28","REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS"
"29","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"30","REACTOME_RHOQ_GTPASE_CYCLE"
"31","REACTOME_NEUTROPHIL_DEGRANULATION"
"32","REACTOME_CRISTAE_FORMATION"
"33","REACTOME_EPH_EPHRIN_SIGNALING"
"34","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"35","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"36","REACTOME_NGF_STIMULATED_TRANSCRIPTION"
"37","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"38","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"39","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
