"","x"
"1","REACTOME_STRIATED_MUSCLE_CONTRACTION"
"2","REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3"
"3","REACTOME_HDACS_DEACETYLATE_HISTONES"
"4","REACTOME_MUSCLE_CONTRACTION"
"5","REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ"
"6","REACTOME_HATS_ACETYLATE_HISTONES"
"7","REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION"
"8","REACTOME_SIGNALING_BY_GPCR"
"9","REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"
"10","REACTOME_INFECTIOUS_DISEASE"
"11","REACTOME_HEMOSTASIS"
"12","REACTOME_ADAPTIVE_IMMUNE_SYSTEM"
"13","REACTOME_METABOLISM_OF_CARBOHYDRATES"
"14","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT"
"15","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES"
"16","REACTOME_CELLULAR_RESPONSES_TO_STIMULI"
"17","REACTOME_TRANSLATION"
"18","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"
"19","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"
"20","REACTOME_MEMBRANE_TRAFFICKING"
"21","REACTOME_INTEGRATION_OF_ENERGY_METABOLISM"
"22","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"23","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"
"24","REACTOME_AUTOPHAGY"
"25","REACTOME_PROGRAMMED_CELL_DEATH"
"26","REACTOME_RAC3_GTPASE_CYCLE"
"27","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"
"28","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION"
"29","REACTOME_TRANSPORT_OF_SMALL_MOLECULES"
"30","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"
"31","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"
"32","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"
"33","REACTOME_RHOG_GTPASE_CYCLE"
"34","REACTOME_SIGNALING_BY_NTRKS"
"35","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"36","REACTOME_IRON_UPTAKE_AND_TRANSPORT"
"37","REACTOME_BIOLOGICAL_OXIDATIONS"
"38","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"
"39","REACTOME_TP53_REGULATES_METABOLIC_GENES"
"40","REACTOME_RHOQ_GTPASE_CYCLE"
"41","REACTOME_METABOLISM_OF_LIPIDS"
"42","REACTOME_RHOH_GTPASE_CYCLE"
"43","REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS"
"44","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"45","REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT"
"46","REACTOME_MITOCHONDRIAL_TRANSLATION"
"47","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION"
"48","REACTOME_METABOLISM_OF_STEROIDS"
"49","REACTOME_INNATE_IMMUNE_SYSTEM"
"50","REACTOME_PROTEIN_LOCALIZATION"
"51","REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES"
"52","REACTOME_SIGNALING_BY_INTERLEUKINS"
"53","REACTOME_CHOLESTEROL_BIOSYNTHESIS"
"54","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"55","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"56","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"57","REACTOME_HIV_INFECTION"
"58","REACTOME_REGULATION_OF_RAS_BY_GAPS"
"59","REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS"
"60","REACTOME_CRISTAE_FORMATION"
"61","REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA"
"62","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT"
"63","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX"
"64","REACTOME_EPH_EPHRIN_SIGNALING"
"65","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS"
"66","REACTOME_NEUTROPHIL_DEGRANULATION"
"67","REACTOME_INTERLEUKIN_1_SIGNALING"
"68","REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR"
"69","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"70","REACTOME_CLEC7A_DECTIN_1_SIGNALING"
"71","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
